회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,Unnamed: 23,Unnamed: 24,균특보조금,Unnamed: 26,Unnamed: 27,기금보조금,Unnamed: 29,Unnamed: 30,특별교부세,Unnamed: 32,Unnamed: 33,분권교부세,Unnamed: 35,Unnamed: 36,광역보조금,Unnamed: 38,Unnamed: 39,재정보전금,Unnamed: 41,Unnamed: 42,특별조정교부금,Unnamed: 44,Unnamed: 45,자체재원,Unnamed: 47,Unnamed: 48,지방채,Unnamed: 50,Unnamed: 51,기타,Unnamed: 53,Unnamed: 54,예산액_num,기정액_num,비교증감_num,국고보조금_num,균특보조금_num,기금보조금_num,특별교부세_num,광역보조금_num,특별조정교부금_num,자체재원_num,예산액_원,예산액_억원,기정액_억원,비교증감_억원
2026,본예산,일반공공행정,일반행정,자치행정위원회,깨끗한 공직풍토 조성,감사활동수행,100.0,일반회계,시민고충처리위원회 지원,자체,감사관,201.0,일반운영비,201-01,사무관리비,재량,Ο운영상황 보고서 및 홍보물 제작,"1,000,000원","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,1000,1000000.0,0.01,0.0,0.01
2026,본예산,일반공공행정,일반행정,자치행정위원회,깨끗한 공직풍토 조성,감사활동수행,100.0,일반회계,시민고충처리위원회 지원,자체,감사관,301.0,일반보전금,301-11,행사실비지원금,재량,Ο시민고충처리위원회 행사 등 참석,"144,000원*3명",432,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,432,0,0,0,0,0,0,432,0,432,0,0,0,0,0,0,432,432000.0,0.00432,0.0,0.00432
2026,본예산,일반공공행정,일반행정,자치행정위원회,깨끗한 공직풍토 조성,감사활동수행,100.0,일반회계,청렴시책추진,자체,감사관,201.0,일반운영비,201-01,사무관리비,재량,Ο청렴교육 강사수당 등,"4,400,000원","4,400",0,"4,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,400",0,"4,400",0,0,0,0,0,0,4400,0,4400,0,0,0,0,0,0,4400,4400000.0,0.044,0.0,0.044
2026,본예산,일반공공행정,일반행정,자치행정위원회,깨끗한 공직풍토 조성,감사활동수행,100.0,일반회계,청렴시책추진,자체,감사관,301.0,일반보전금,301-14,기타보상금,재량,Ο부조리 신고 보상금,"5,000,000원","5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,"5,000",0,0,0,0,0,0,5000,0,5000,0,0,0,0,0,0,5000,5000000.0,0.05,0.0,0.05
2026,본예산,일반공공행정,일반행정,자치행정위원회,깨끗한 공직풍토 조성,감사활동수행,100.0,일반회계,청렴시책추진,자체,감사관,303.0,포상금,303-01,포상금,재량,Ο청렴성실 부서 및 공무원,"7,600,000원","7,600",0,"7,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,600",0,"7,600",0,0,0,0,0,0,7600,0,7600,0,0,0,0,0,0,7600,7600000.0,0.076,0.0,0.076
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,201.0,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"60,000원*31명*12월*90%","20,088",0,"20,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,088",0,"20,088",0,0,0,0,0,0,20088,0,20088,0,0,0,0,0,0,20088,20088000.0,0.20088,0.0,0.20088
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,201.0,일반운영비,201-01,사무관리비,법정의무,Ο급식비,"9,000원*31명*3일*12월","10,044",0,"10,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,044",0,"10,044",0,0,0,0,0,0,10044,0,10044,0,0,0,0,0,0,10044,10044000.0,0.10044,0.0,0.10044
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,201.0,일반운영비,201-01,사무관리비,-,Ο행정장비 운영,-,"11,400",0,"11,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,400",0,"11,400",0,0,0,0,0,0,11400,0,11400,0,0,0,0,0,0,11400,11400000.0,0.114,0.0,0.114
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,201.0,일반운영비,201-01,사무관리비,법정의무,ο소모품,"300,000원*7대*4회","8,400",0,"8,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,400",0,"8,400",0,0,0,0,0,0,8400,0,8400,0,0,0,0,0,0,8400,8400000.0,0.084,0.0,0.084
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,201.0,일반운영비,201-01,사무관리비,법정의무,ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,201.0,일반운영비,201-01,사무관리비,법정의무,Ο홍보물 및 일간지 구독료,"90,000원*12월","1,080",0,"1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,080",0,"1,080",0,0,0,0,0,0,1080,0,1080,0,0,0,0,0,0,1080,1080000.0,0.0108,0.0,0.0108
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,202.0,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*31명*4일*12월","14,880",0,"14,880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,880",0,"14,880",0,0,0,0,0,0,14880,0,14880,0,0,0,0,0,0,14880,14880000.0,0.1488,0.0,0.1488
2026,본예산,기타,기타,자치행정위원회,행정운영경비(감사관),기본경비(감사관),100.0,일반회계,기본경비(감사관),자체,감사관,203.0,업무추진비,203-04,부서운영업무추진비,법정의무,Ο31인 이상(31인),"405,000원*12월","4,860",0,"4,860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,860",0,"4,860",0,0,0,0,0,0,4860,0,4860,0,0,0,0,0,0,4860,4860000.0,0.0486,0.0,0.0486
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο홍보영상 제작용 소모품,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο아나운서 의상대여 및 분장용품,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο방송장비 유지관리비,"2,000,000원","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,2000000.0,0.02,0.0,0.02
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο드론 활용 홍보 영상물 촬영,"600,000원*8회","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0,4800,0,4800,0,0,0,0,0,0,4800,4800000.0,0.048,0.0,0.048
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο사진장비 유지관리비,"4,000,000원","4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",0,"4,000",0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,4000,4000000.0,0.04,0.0,0.04
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,301.0,일반보전금,301-14,기타보상금,재량,Ο시정뉴스 수어통역 수당,"100,000원*36회","3,600",0,"3,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,"3,600",0,0,0,0,0,0,3600,0,3600,0,0,0,0,0,0,3600,3600000.0,0.036,0.0,0.036
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,자체 홍보매체 제작 및 관리,100.0,일반회계,홍보 영상물 제작·방영,자체,공보관,405.0,자산취득비,405-01,자산및물품취득비,재량,Ο시정홍보영상 제작용 비디오카메라,"9,320,000원","9,320",0,"9,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,320",0,"9,320",0,0,0,0,0,0,9320,0,9320,0,0,0,0,0,0,9320,9320000.0,0.0932,0.0,0.0932
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο뉴스콘텐츠 저작권 이용,"193,723,200원","193,724",0,"193,724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"193,724",0,"193,724",0,0,0,0,0,0,193724,0,193724,0,0,0,0,0,0,193724,193724000.0,1.93724,0.0,1.93724
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο이미지 저작권 사용료,"2,834,800원","2,835",0,"2,835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,835",0,"2,835",0,0,0,0,0,0,2835,0,2835,0,0,0,0,0,0,2835,2835000.0,0.02835,0.0,0.02835
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο폰트 저작권 사용료,"3,144,000원","3,144",0,"3,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,144",0,"3,144",0,0,0,0,0,0,3144,0,3144,0,0,0,0,0,0,3144,3144000.0,0.03144,0.0,0.03144
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο언론보도 스크랩 용역,"2,400,000원*12월","28,800",0,"28,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,800",0,"28,800",0,0,0,0,0,0,28800,0,28800,0,0,0,0,0,0,28800,28800000.0,0.288,0.0,0.288
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο언론사 뉴스 서비스 이용,"105,200,000원","105,200",0,"105,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,200",0,"105,200",0,0,0,0,0,0,105200,0,105200,0,0,0,0,0,0,105200,105200000.0,1.052,0.0,1.052
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο웹하드 이용료,"396,000원*12회","4,752",0,"4,752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,752",0,"4,752",0,0,0,0,0,0,4752,0,4752,0,0,0,0,0,0,4752,4752000.0,0.04752,0.0,0.04752
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο복사용지 구입,"22,000원*13박스*12월","3,432",0,"3,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,432",0,"3,432",0,0,0,0,0,0,3432,0,3432,0,0,0,0,0,0,3432,3432000.0,0.03432,0.0,0.03432
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο신문 구독,"38,800,000원","38,800",0,"38,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,800",0,"38,800",0,0,0,0,0,0,38800,0,38800,0,0,0,0,0,0,38800,38800000.0,0.388,0.0,0.388
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,"Ο도서구입(연감, 홍보전문 도서 등)","90,000,000원","90,000",0,"90,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90,000",0,"90,000",0,0,0,0,0,0,90000,0,90000,0,0,0,0,0,0,90000,90000000.0,0.9,0.0,0.9
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο사진 인화료,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,203.0,업무추진비,203-03,시책추진업무추진비,법정의무,Ο취재지원 및 언론홍보 업무추진,"30,420,000원","30,420",0,"30,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,420",0,"30,420",0,0,0,0,0,0,30420,0,30420,0,0,0,0,0,0,30420,30420000.0,0.3042,0.0,0.3042
2026,추경1회,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,303.0,포상금,303-01,포상금,재량,Ο홍보 우수부서 포상,"4,800,000원","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0,4800,0,4800,0,0,0,0,0,0,4800,4800000.0,0.048,0.0,0.048
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,시정의 Feed-Back 기능 강화,자체,공보관,405.0,자산취득비,405-01,자산및물품취득비,재량,Ο카메라,"16,700,000원","16,700",0,"16,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,700",0,"16,700",0,0,0,0,0,0,16700,0,16700,0,0,0,0,0,0,16700,16700000.0,0.167,0.0,0.167
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,대 언론 시정홍보 강화,자체,공보관,201.0,일반운영비,201-01,사무관리비,재량,Ο브리핑룸 관리,"4,000,000원","4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",0,"4,000",0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,4000,4000000.0,0.04,0.0,0.04
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,대 언론 시정홍보 강화,자체,공보관,202.0,여비,202-01,국내여비,재량,Ο사진 촬영 및 보도자료 취재,"10,000원*3명*10일*12월","3,600",0,"3,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,"3,600",0,0,0,0,0,0,3600,0,3600,0,0,0,0,0,0,3600,3600000.0,0.036,0.0,0.036
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,대 언론 시정홍보 강화,자체,공보관,203.0,업무추진비,203-03,시책추진업무추진비,법정의무,Ο대 언론 홍보 업무추진,"18,000,000원","18,000",0,"18,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,000",0,"18,000",0,0,0,0,0,0,18000,0,18000,0,0,0,0,0,0,18000,18000000.0,0.18,0.0,0.18
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 인지도 강화,On-Off line 홍보활동 지원강화,100.0,일반회계,대 언론 시정홍보 강화,자체,공보관,308.0,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,법정의무,"Ο시정홍보(지면, 통신, 인터넷 및 방송 매체 등)","3,500,000,000원","3,500,000",0,"3,500,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,500,000",0,"3,500,000",0,0,0,0,0,0,3500000,0,3500000,0,0,0,0,0,0,3500000,3500000000.0,35.0,0.0,35.0
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,201.0,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"60,000원*17명*12월*90%","11,016",0,"11,016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,016",0,"11,016",0,0,0,0,0,0,11016,0,11016,0,0,0,0,0,0,11016,11016000.0,0.11016,0.0,0.11016
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,201.0,일반운영비,201-01,사무관리비,법정의무,Ο급식비,"9,000원*17명*7일*12월","12,852",0,"12,852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,852",0,"12,852",0,0,0,0,0,0,12852,0,12852,0,0,0,0,0,0,12852,12852000.0,0.12852,0.0,0.12852
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,201.0,일반운영비,201-01,사무관리비,-,Ο행정장비 운영,-,"12,600",0,"12,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,600",0,"12,600",0,0,0,0,0,0,12600,0,12600,0,0,0,0,0,0,12600,12600000.0,0.126,0.0,0.126
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,201.0,일반운영비,201-01,사무관리비,법정의무,ο소모품,"300,000원*8대*4회","9,600",0,"9,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,600",0,"9,600",0,0,0,0,0,0,9600,0,9600,0,0,0,0,0,0,9600,9600000.0,0.096,0.0,0.096
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,201.0,일반운영비,201-01,사무관리비,법정의무,ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,202.0,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*17명*4일*12월","8,160",0,"8,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,160",0,"8,160",0,0,0,0,0,0,8160,0,8160,0,0,0,0,0,0,8160,8160000.0,0.0816,0.0,0.0816
2026,본예산,기타,기타,자치행정위원회,행정운영경비(공보관),기본경비(공보관),100.0,일반회계,기본경비(공보관),자체,공보관,203.0,업무추진비,203-04,부서운영업무추진비,법정의무,Ο25인 이하,"350,000원*12월","4,200",0,"4,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,200",0,"4,200",0,0,0,0,0,0,4200,0,4200,0,0,0,0,0,0,4200,4200000.0,0.042,0.0,0.042
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,대중매체 활용 시정 홍보,자체,미디어담당관,203.0,업무추진비,203-03,시책추진업무추진비,법정의무,Ο언론 대중매체 활용 시정 홍보 업무추진,"4,680,000원","4,680",0,"4,680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,680",0,"4,680",0,0,0,0,0,0,4680,0,4680,0,0,0,0,0,0,4680,4680000.0,0.0468,0.0,0.0468
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,대중매체 활용 시정 홍보,자체,미디어담당관,301.0,일반보전금,301-14,기타보상금,재량,Ο홍보대사 활동 지원,"24,000,000원","24,000",0,"24,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,000",0,"24,000",0,0,0,0,0,0,24000,0,24000,0,0,0,0,0,0,24000,24000000.0,0.24,0.0,0.24
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,대중매체 활용 시정 홍보,자체,미디어담당관,308.0,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,재량,Ο대중집합장소 매체 활용 시정 홍보,"125,000,000원","125,000",0,"125,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,000",0,"125,000",0,0,0,0,0,0,125000,0,125000,0,0,0,0,0,0,125000,125000000.0,1.25,0.0,1.25
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,대중매체 활용 시정 홍보,자체,미디어담당관,308.0,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,재량,Ο교통매체 활용 시정홍보,"80,000,000원","80,000",0,"80,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80,000",0,"80,000",0,0,0,0,0,0,80000,0,80000,0,0,0,0,0,0,80000,80000000.0,0.8,0.0,0.8
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,대중매체 활용 시정 홍보,자체,미디어담당관,308.0,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,재량,Ο미디어보드 활용 홍보,"250,000,000원","250,000",0,"250,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"250,000",0,"250,000",0,0,0,0,0,0,250000,0,250000,0,0,0,0,0,0,250000,250000000.0,2.5,0.0,2.5
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,대중매체 활용 시정 홍보,자체,미디어담당관,308.0,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,재량,Ο뉴스비전 활용 시정홍보,"21,960,000원","21,960",0,"21,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,960",0,"21,960",0,0,0,0,0,0,21960,0,21960,0,0,0,0,0,0,21960,21960000.0,0.2196,0.0,0.2196
2026,추경2회,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,대중매체 활용 시정 홍보,100.0,일반회계,고유가 피해지원금 홍보,보조,미디어담당관,201.0,일반운영비,201-01,사무관리비,법정의무,Ο고유가 피해지원금 홍보현수막 제작(성립전),"6,250,000원","6,250",0,"6,250","5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,625,0,625,0,0,0,0,0,0,625,0,625,0,0,0,0,0,0,6250,0,6250,5000,0,0,0,625,0,625,6250000.0,0.0625,0.0,0.0625
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,홍보매체 관리,100.0,일반회계,홍보 영상물 제작 및 운영,자체,미디어담당관,201.0,일반운영비,201-01,사무관리비,재량,Ο디지털 홍보매체 및 실시간 영상중계시스템 운영관리,"95,000,000원","95,000",0,"95,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95,000",0,"95,000",0,0,0,0,0,0,95000,0,95000,0,0,0,0,0,0,95000,95000000.0,0.95,0.0,0.95
2026,본예산,일반공공행정,일반행정,자치행정위원회,시정 홍보 강화,홍보매체 관리,100.0,일반회계,홍보 영상물 제작 및 운영,자체,미디어담당관,201.0,일반운영비,201-01,사무관리비,재량,Ο용인라이브 유지관리,"10,000,000원","10,000",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000",0,"10,000",0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,10000,10000000.0,0.1,0.0,0.1
