회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,,,균특보조금,,,기금보조금,,,특별교부세,,,분권교부세,,,광역보조금,,,재정보전금,,,특별조정교부금,,,자체재원,,,지방채,,,기타,,
,,,,,,,,,,,,,,,,,,,,,,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,법정의무,Ο급량비,"8,000원*16명*4일*12월","6,144",0,"6,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,144",0,"6,144",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,,Ο행정장비 운영,,"9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000",0,"9,000",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,법정의무,  ο소모품,"300,000원*5대*4회","6,000",0,"6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",0,"6,000",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,법정의무,  ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,법정의무,Ο복사용지 구입,"22,000원*12박스*12월","3,168",0,"3,168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,168",0,"3,168",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,법정의무,Ο홍보물 및 일간지 구독료,"90,000원*12월","1,080",0,"1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,080",0,"1,080",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-01,사무관리비,법정의무,Ο쓰레기 종량제 봉투구입,"50,000원*12월",600,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,600,0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,201,일반운영비,201-02,공공운영비,법정의무,Ο유선방송 이용료,"14,000원*1대*12월",168,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,168,0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,202,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*16명*3일*12월","5,760",0,"5,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,760",0,"5,760",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,203,업무추진비,203-01,기관운영업무추진비,법정의무,Ο인구 8만 미만,"8,460,000원","8,460",0,"8,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,460",0,"8,460",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,203,업무추진비,203-02,정원가산업무추진비,법정의무,Ο100명까지,"40,000원*16명",640,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,640,0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,203,업무추진비,203-04,부서운영업무추진비,법정의무,Ο20인 이하,"300,000원*12월","3,600",0,"3,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,"3,600",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(마북동),기본경비(마북동),100,일반회계,기본경비(마북동),자체,마북동,204,직무수행경비,204-01,직책급업무수행경비,법정의무,Ο5급,"150,000원*1명*12월","1,800",0,"1,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,800",0,"1,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο민원발급 서식 제작,"100,000원*10회","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο민원실 비치 도서 구입,"10,000원*1종*12월",120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο무인민원발급기 소모품 구입,"200,000원*1대*2회",400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο통장 신분증 제작,"19,800원*7명",139,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,139,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,201,일반운영비,201-02,공공운영비,법정의무,Ο우편요금,"1,200,000원*12월","14,400",0,"14,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,400",0,"14,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,,Ο통장 수당,,"164,160",0,"164,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"164,160",0,"164,160",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο수당,"400,000원*27명*12월","129,600",0,"129,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129,600",0,"129,600",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο상여금,"400,000원*27명*2회","21,600",0,"21,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,600",0,"21,600",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο회의 참석수당,"20,000원*27명*2회*12월","12,960",0,"12,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,960",0,"12,960",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,Ο반장 수당,"50,000원*267명","13,350",0,"13,350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,350",0,"13,350",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,,Ο통장 수당,,"163,080","164,160","-1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,880","12,960","-1,080",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο회의 참석수당,"경정 11,880,000원","11,880","12,960","-1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,880","12,960","-1,080",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백1동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,Ο반장 수당,"경정 5,000,000원","5,000","13,350","-8,350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","13,350","-8,350",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο임대청사 관리비,"5,700,000원*12월","68,400",0,"68,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,400",0,"68,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο정수기 유지관리,"110,000원*12회","1,320",0,"1,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,320",0,"1,320",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο청사관리 소모품 구입,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,재량,Ο무인경비 및 지문인식시스템 관리 수수료,"350,260원*12월","4,204",0,"4,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,204",0,"4,204",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο임대청사 관리비,"경정 66,400,000원","66,400","68,400","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,400","68,400","-2,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-02,공공운영비,법정의무,Ο자동차 검사수수료,"40,000원*3대",120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,201,일반운영비,201-02,공공운영비,법정의무,Ο차량 유지관리,"4,800,000원","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,청사 및 차량운영(동백1동),자체,동백1동,405,자산취득비,405-01,자산및물품취득비,법정의무,Ο자동심장충격기 및 보관함,"2,500,000원","2,500",0,"2,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,500",0,"2,500",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민생활지원(동백1동),자체,동백1동,101,인건비,101-04,기간제근로자등보수,법정의무,Ο이면도로 등 관리 및 환경정화,"91,760원*2명*50일","9,176",0,"9,176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,176",0,"9,176",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민생활지원(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο이면도로 등 관리 및 환경정화 소모품 구입,"1,200,000원","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민생활지원(동백1동),자체,동백1동,201,일반운영비,201-02,공공운영비,법정의무,Ο미세먼지 신호등 통신료,"9,900원*1대*12월",119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,119,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민숙원(생활밀착형)사업(동백1동),자체,동백1동,206,재료비,206-01,재료비,재량,Ο소규모 생활불편 해소(재료비),"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백1동),주민만족 서비스지원,100,일반회계,주민숙원(생활밀착형)사업(동백1동),자체,동백1동,401,시설비및부대비,401-01,시설비,재량,"Ο소규모 생활불편 해소(가로,청소,환경 등)","50,000,000원","50,000",0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000",0,"50,000",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"60,000원*17명*12월","12,240",0,"12,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,240",0,"12,240",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο급량비,"8,000원*17명*4일*12월","6,528",0,"6,528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,528",0,"6,528",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,,Ο행정장비 운영,,"7,800",0,"7,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,800",0,"7,800",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,  ο소모품,"300,000원*4대*4회","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,  ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο복사용지 구입,"22,000원*8박스*12월","2,112",0,"2,112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,112",0,"2,112",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο쓰레기종량제 봉투 구입,"25,000원*12월",300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,201,일반운영비,201-01,사무관리비,법정의무,Ο홍보물 및 일간지 구독료,"90,000원*12월","1,080",0,"1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,080",0,"1,080",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,202,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*17명*3일*12월","6,120",0,"6,120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,120",0,"6,120",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,203,업무추진비,203-01,기관운영업무추진비,법정의무,Ο인구 8만 미만,"8,460,000원","8,460",0,"8,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,460",0,"8,460",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,203,업무추진비,203-02,정원가산업무추진비,법정의무,Ο100명까지,"40,000원*17명",680,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,680,0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,203,업무추진비,203-04,부서운영업무추진비,법정의무,Ο20인 이하,"300,000원*12월","3,600",0,"3,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,"3,600",0,0,0,0,0,0
2024,본예산,기타,기타,자치행정위원회,행정운영경비(동백1동),기본경비(동백1동),100,일반회계,기본경비(동백1동),자체,동백1동,204,직무수행경비,204-01,직책급업무수행경비,법정의무,Ο5급,"150,000원*1명*12월","1,800",0,"1,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,800",0,"1,800",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,201,일반운영비,201-01,사무관리비,재량,Ο민원발급 서식 제작,"100,000원*10회","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,201,일반운영비,201-01,사무관리비,재량,Ο민원실 비치 도서 구입,"10,000원*1종*12월",120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,201,일반운영비,201-01,사무관리비,재량,Ο무인민원발급기 소모품 구입,"200,000원*1대*2회",400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,201,일반운영비,201-01,사무관리비,재량,Ο통장 신분증 제작,"19,800원*10명",198,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,198,0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,201,일반운영비,201-02,공공운영비,법정의무,Ο우편요금,"1,200,000원*12월","14,400",0,"14,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,400",0,"14,400",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,,Ο통장 수당,,"145,920",0,"145,920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"145,920",0,"145,920",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο수당,"400,000원*24명*12월","115,200",0,"115,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"115,200",0,"115,200",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο상여금,"400,000원*24명*2회","19,200",0,"19,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,200",0,"19,200",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο회의 참석수당,"20,000원*24명*2회*12월","11,520",0,"11,520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,520",0,"11,520",0,0,0,0,0,0
2024,본예산,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,Ο반장 수당,"50,000원*150명","7,500",0,"7,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,500",0,"7,500",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,,Ο통장 수당,,"136,620","145,920","-9,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"136,620","145,920","-9,300",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο수당,"경정 400,000원*23명*12월","110,400","115,200","-4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110,400","115,200","-4,800",0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο상여금,"경정 400,000원*23명*2회","18,400","19,200",-800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,400","19,200",-800,0,0,0,0,0,0
2024,추경2회,일반공공행정,일반행정,자치행정위원회,주민행정 편의도모(동백2동),주민만족 서비스지원,100,일반회계,주민행정 운영지원,자체,동백2동,301,일반보전금,301-07,통장ㆍ이장ㆍ반장활동보상금,법정의무,  ο회의 참석수당,"경정 7,820,000원","7,820","11,520","-3,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,820","11,520","-3,700",0,0,0,0,0,0
